date,description,category,amount,type,type_clean,month,year,bucket,day,dayofweek,is_weekend,amount_log,is_expense
2022-01-23,Such final however major.,Travel,1224.05,Expense,expense,2022-01,2022,kebutuhan_sekunder,23,6,1,7.110736938472394,1
2022-01-24,Politics hold.,Investment,2785.0,Income,income,2022-01,2022,tabungan,24,0,0,7.932362154339751,0
2022-01-28,Hard knowledge enjoy let.,Entertainment,1883.56,Expense,expense,2022-01,2022,kebutuhan_sekunder,28,4,0,7.541449650884351,1
2022-02-01,Nor character recent.,Travel,1412.75,Expense,expense,2022-02,2022,kebutuhan_sekunder,1,1,0,7.254001027430331,1
2022-02-02,Property space.,Salary,640.91,Expense,expense,2022-02,2022,income,2,2,0,6.4644481069469695,1
2022-02-05,Dinner article hit mission whole.,Travel,582.7,Expense,expense,2022-02,2022,kebutuhan_sekunder,5,5,1,6.369387152209746,1
2022-02-05,Think live bad total research.,Shopping,1792.56,Expense,expense,2022-02,2022,kebutuhan_sekunder,5,5,1,7.49195775055271,1
2022-02-06,Too song quality per build.,Health & Fitness,1909.67,Expense,expense,2022-02,2022,lainnya,6,6,1,7.555209244870197,1
2022-02-08,We cold deep.,Travel,93.71,Expense,expense,2022-02,2022,kebutuhan_sekunder,8,1,0,4.55081959123801,1
2022-02-08,Amount bad raise.,Rent,699.26,Expense,expense,2022-02,2022,kebutuhan_pokok,8,1,0,6.551451694652317,1
2022-02-09,Challenge organization floor road southern.,Travel,1497.2,Expense,expense,2022-02,2022,kebutuhan_sekunder,9,2,0,7.312019666513782,1
2022-02-10,News need task mind.,Travel,1866.72,Expense,expense,2022-02,2022,kebutuhan_sekunder,10,3,0,7.5324737146201,1
2022-02-10,Onto site both change note.,Utilities,227.36,Expense,expense,2022-02,2022,kebutuhan_pokok,10,3,0,5.430923331096058,1
2022-02-10,Understand none.,Entertainment,492.49,Expense,expense,2022-02,2022,kebutuhan_sekunder,10,3,0,6.201502595243712,1
2022-02-10,Test they there.,Entertainment,1279.51,Expense,expense,2022-02,2022,kebutuhan_sekunder,10,3,0,7.15501371505852,1
2022-02-11,Pressure occur list common.,Other,3205.0,Income,income,2022-02,2022,lainnya,11,4,0,8.072779333169498,0
2022-02-14,Peace race i.,Rent,1365.57,Expense,expense,2022-02,2022,kebutuhan_pokok,14,0,0,7.220059229815368,1
2022-02-17,Real any little environmental.,Investment,3833.0,Income,income,2022-02,2022,tabungan,17,3,0,8.251663923605589,0
2022-02-17,Full soldier.,Salary,960.12,Expense,expense,2022-02,2022,income,17,3,0,6.868099271101851,1
2022-02-17,Successful teach range.,Other,3131.0,Income,income,2022-02,2022,lainnya,17,3,0,8.049427057110695,0
2022-02-17,Feel season similar.,Food & Drink,1816.79,Expense,expense,2022-02,2022,kebutuhan_pokok,17,3,0,7.505376756514296,1
2022-02-18,Rock painting become.,Investment,4883.0,Income,income,2022-02,2022,tabungan,18,4,0,8.493719835230594,0
2022-02-21,Tree imagine machine.,Food & Drink,1827.33,Expense,expense,2022-02,2022,kebutuhan_pokok,21,0,0,7.5111582608855025,1
2022-02-22,Start middle city find.,Investment,797.0,Income,income,2022-02,2022,tabungan,22,1,0,6.682108597449809,0
2022-02-22,Career surface these ahead.,Shopping,1578.04,Expense,expense,2022-02,2022,kebutuhan_sekunder,22,1,0,7.364572346423697,1
2022-02-25,Student economic lead.,Other,806.0,Income,income,2022-02,2022,lainnya,25,4,0,6.693323668269949,0
2022-02-27,Ever statement measure.,Investment,3244.0,Income,income,2022-02,2022,tabungan,27,6,1,8.08487062913819,0
2022-03-01,Drop major.,Salary,1779.63,Expense,expense,2022-03,2022,income,1,1,0,7.484722513251039,1
2022-03-02,Whether listen necessary.,Other,2735.0,Income,income,2022-03,2022,lainnya,2,2,0,7.914252278742441,0
2022-03-04,Study else store.,Investment,3208.0,Income,income,2022-03,2022,tabungan,4,4,0,8.073714641109857,0
2022-03-05,Agree anyone take.,Other,2607.0,Income,income,2022-03,2022,lainnya,5,5,1,7.866338923046544,0
2022-03-07,Positive question especially.,Food & Drink,1475.87,Expense,expense,2022-03,2022,kebutuhan_pokok,7,0,0,7.297680262408568,1
2022-03-07,After sister should across treatment.,Entertainment,359.23,Expense,expense,2022-03,2022,kebutuhan_sekunder,7,0,0,5.886742716336424,1
2022-03-12,Song difference part wall require.,Shopping,1655.71,Expense,expense,2022-03,2022,kebutuhan_sekunder,12,5,1,7.4125889870221275,1
2022-03-14,Time surface learn design.,Rent,807.66,Expense,expense,2022-03,2022,kebutuhan_pokok,14,0,0,6.69537855677882,1
2022-03-17,Station however bill memory production.,Investment,4411.0,Income,income,2022-03,2022,tabungan,17,3,0,8.392083380373393,0
2022-03-17,Positive participant fear blue as.,Entertainment,23.59,Expense,expense,2022-03,2022,kebutuhan_sekunder,17,3,0,3.202339856228101,1
2022-03-18,Technology end represent throughout.,Salary,1509.98,Expense,expense,2022-03,2022,income,18,4,0,7.320513725917767,1
2022-03-18,Change she tonight.,Travel,1169.1,Expense,expense,2022-03,2022,kebutuhan_sekunder,18,4,0,7.0648444942249125,1
2022-03-18,Race return pretty young.,Travel,1310.83,Expense,expense,2022-03,2022,kebutuhan_sekunder,18,4,0,7.1791783879379745,1
2022-03-20,Identify say on yes.,Food & Drink,1338.89,Expense,expense,2022-03,2022,kebutuhan_pokok,20,6,1,7.200342800023186,1
2022-03-20,Risk develop movement size.,Utilities,816.78,Expense,expense,2022-03,2022,kebutuhan_pokok,20,6,1,6.706593351774314,1
2022-03-22,Feel color price next.,Travel,1383.68,Expense,expense,2022-03,2022,kebutuhan_sekunder,22,1,0,7.233224344994577,1
2022-03-23,Likely scientist.,Travel,741.41,Expense,expense,2022-03,2022,kebutuhan_sekunder,23,2,0,6.60990165120886,1
2022-03-23,Water tonight pressure.,Utilities,961.58,Expense,expense,2022-03,2022,kebutuhan_pokok,23,2,0,6.86961717959104,1
2022-03-24,Development the inside thought.,Health & Fitness,837.53,Expense,expense,2022-03,2022,lainnya,24,3,0,6.731650358798553,1
2022-03-25,One less brother.,Salary,1517.13,Expense,expense,2022-03,2022,income,25,4,0,7.325234593287448,1
2022-03-26,Oil per line create build.,Entertainment,1526.1,Expense,expense,2022-03,2022,kebutuhan_sekunder,26,5,1,7.331125790959136,1
2022-03-27,Fear approach take case customer.,Rent,1055.76,Expense,expense,2022-03,2022,kebutuhan_pokok,27,6,1,6.962962902378232,1
2022-03-28,Throughout would century television congress.,Health & Fitness,165.42,Expense,expense,2022-03,2022,lainnya,28,0,0,5.114514713472284,1
2022-03-28,Forward would finish around.,Food & Drink,1659.26,Expense,expense,2022-03,2022,kebutuhan_pokok,28,0,0,7.4147294955919625,1
2022-03-28,Decide similar office.,Entertainment,1149.68,Expense,expense,2022-03,2022,kebutuhan_sekunder,28,0,0,7.04810835095359,1
2022-03-28,Size sister can its.,Other,4762.0,Income,income,2022-03,2022,lainnya,28,0,0,8.46863300080086,0
2022-03-29,Investment local above move.,Entertainment,1436.67,Expense,expense,2022-03,2022,kebutuhan_sekunder,29,1,0,7.270779026548805,1
2022-03-29,Throughout series.,Salary,1619.3,Expense,expense,2022-03,2022,income,29,1,0,7.390366596266955,1
2022-03-31,Adult above safe.,Shopping,919.03,Expense,expense,2022-03,2022,kebutuhan_sekunder,31,3,0,6.8244062782070865,1
2022-03-31,Fine bill me fill.,Other,3024.0,Income,income,2022-03,2022,lainnya,31,3,0,8.014666370464942,0
2022-03-31,Fear fact.,Shopping,516.37,Expense,expense,2022-03,2022,kebutuhan_sekunder,31,3,0,6.248758285852109,1
2022-04-01,Model its rather card you.,Investment,1098.0,Income,income,2022-04,2022,tabungan,1,4,0,7.002155954403621,0
2022-04-01,Seek close trade speech.,Other,1022.0,Income,income,2022-04,2022,lainnya,1,4,0,6.930494765951626,0
2022-04-01,Difference world deep.,Food & Drink,1869.82,Expense,expense,2022-04,2022,kebutuhan_pokok,1,4,0,7.534132116408228,1
2022-04-01,Mean but represent society heart.,Other,759.0,Income,income,2022-04,2022,lainnya,1,4,0,6.633318433280377,0
2022-04-02,Perhaps order answer blue structure.,Utilities,1540.25,Expense,expense,2022-04,2022,kebutuhan_pokok,2,5,1,7.340349054478554,1
2022-04-02,Indicate herself.,Shopping,755.18,Expense,expense,2022-04,2022,kebutuhan_sekunder,2,5,1,6.628279443077456,1
2022-04-03,Listen check receive.,Salary,1740.54,Expense,expense,2022-04,2022,income,3,6,1,7.462525058247419,1
2022-04-03,Inside big minute.,Shopping,169.7,Expense,expense,2022-04,2022,kebutuhan_sekunder,3,6,1,5.139907629800395,1
2022-04-04,Store bit responsibility brother.,Utilities,1310.53,Expense,expense,2022-04,2022,kebutuhan_pokok,4,0,0,7.178949673616411,1
2022-04-05,Marriage participant.,Utilities,1985.77,Expense,expense,2022-04,2022,kebutuhan_pokok,5,1,0,7.594265483461453,1
2022-04-08,Win group important civil nature.,Utilities,1458.44,Expense,expense,2022-04,2022,kebutuhan_pokok,8,4,0,7.285808079479964,1
2022-04-09,Former able public trade.,Food & Drink,1514.8,Expense,expense,2022-04,2022,kebutuhan_pokok,9,5,1,7.323698631377929,1
2022-04-09,Chance bed memory rich.,Salary,1350.26,Expense,expense,2022-04,2022,income,9,5,1,7.208792769481076,1
2022-04-10,Popular lead with.,Shopping,1648.49,Expense,expense,2022-04,2022,kebutuhan_sekunder,10,6,1,7.408221428207095,1
2022-04-10,Anyone spend them system.,Health & Fitness,318.69,Expense,expense,2022-04,2022,lainnya,10,6,1,5.767351776252221,1
2022-04-16,International break surface three.,Investment,763.0,Income,income,2022-04,2022,tabungan,16,5,1,6.638567789166521,0
2022-04-18,Professional color group.,Shopping,1233.7,Expense,expense,2022-04,2022,kebutuhan_sekunder,18,0,0,7.118583304573698,1
2022-04-18,Environmental run head garden box.,Food & Drink,488.93,Expense,expense,2022-04,2022,kebutuhan_pokok,18,0,0,6.194262523756762,1
2022-04-21,Even history surface son.,Investment,4157.0,Income,income,2022-04,2022,tabungan,21,3,0,8.332789468417959,0
2022-04-22,Car risk.,Food & Drink,497.02,Expense,expense,2022-04,2022,kebutuhan_pokok,22,4,0,6.210640236860806,1
2022-04-22,Indeed opportunity.,Other,2419.0,Income,income,2022-04,2022,lainnya,22,4,0,7.791522819150732,0
2022-04-24,Consider here grow agreement.,Food & Drink,288.87,Expense,expense,2022-04,2022,kebutuhan_pokok,24,6,1,5.669432546612789,1
2022-04-24,Turn both in animal.,Entertainment,1633.41,Expense,expense,2022-04,2022,kebutuhan_sekunder,24,6,1,7.39903716193795,1
2022-04-29,Actually than modern season.,Health & Fitness,1159.17,Expense,expense,2022-04,2022,lainnya,29,4,0,7.0563218250868935,1
2022-04-30,Within prove full.,Health & Fitness,481.44,Expense,expense,2022-04,2022,lainnya,30,5,1,6.178856560715042,1
2022-05-02,Believe product eat generation put.,Entertainment,832.98,Expense,expense,2022-05,2022,kebutuhan_sekunder,2,0,0,6.726209421255855,1
2022-05-02,Stuff next write.,Utilities,1255.73,Expense,expense,2022-05,2022,kebutuhan_pokok,2,0,0,7.136268388382001,1
2022-05-03,Poor church.,Salary,103.3,Expense,expense,2022-05,2022,income,3,1,0,4.647271362006727,1
2022-05-05,Thank avoid man drive.,Shopping,1573.75,Expense,expense,2022-05,2022,kebutuhan_sekunder,5,3,0,7.361851808502038,1
2022-05-05,Medical nearly.,Shopping,822.44,Expense,expense,2022-05,2022,kebutuhan_sekunder,5,3,0,6.713490687218304,1
2022-05-06,Stage bad know of.,Utilities,1511.29,Expense,expense,2022-05,2022,kebutuhan_pokok,6,4,0,7.321380337290211,1
2022-05-07,Language budget market president.,Entertainment,608.47,Expense,expense,2022-05,2022,kebutuhan_sekunder,7,5,1,6.4125897270372665,1
2022-05-07,Include news a before.,Salary,1830.33,Expense,expense,2022-05,2022,income,7,5,1,7.512797757817998,1
2022-05-07,None pressure lay future stay.,Shopping,1119.0,Expense,expense,2022-05,2022,kebutuhan_sekunder,7,5,1,7.02108396428914,1
2022-05-08,Forward should outside respond.,Investment,2588.0,Income,income,2022-05,2022,tabungan,8,6,1,7.859026979751538,0
2022-05-08,Box service develop game.,Rent,1845.23,Expense,expense,2022-05,2022,kebutuhan_pokok,8,6,1,7.520901001017788,1
2022-05-09,Miss reduce animal clearly cell.,Rent,1075.91,Expense,expense,2022-05,2022,kebutuhan_pokok,9,0,0,6.981851108204991,1
2022-05-09,Effect cultural.,Food & Drink,544.24,Expense,expense,2022-05,2022,kebutuhan_pokok,9,0,0,6.301226064702642,1
2022-05-11,Democratic station course full.,Food & Drink,1748.5,Expense,expense,2022-05,2022,kebutuhan_pokok,11,2,0,7.467085311807743,1
2022-05-13,Unit study.,Investment,4427.0,Income,income,2022-05,2022,tabungan,13,4,0,8.395703293828527,0
2022-05-13,Leader operation mean white.,Health & Fitness,613.34,Expense,expense,2022-05,2022,lainnya,13,4,0,6.420548520814781,1
2022-05-14,Save network item one under.,Entertainment,1874.95,Expense,expense,2022-05,2022,kebutuhan_sekunder,14,5,1,7.536870476758962,1
2022-05-19,Community spring billion price paper.,Rent,1496.29,Expense,expense,2022-05,2022,kebutuhan_pokok,19,3,0,7.311412086433065,1
2022-05-19,Thing industry participant realize.,Entertainment,1394.3,Expense,expense,2022-05,2022,kebutuhan_sekunder,19,3,0,7.240864724898161,1
2022-05-20,Huge garden family.,Shopping,1831.1,Expense,expense,2022-05,2022,kebutuhan_sekunder,20,4,0,7.513218128897199,1
2022-05-20,Include record security.,Travel,767.52,Expense,expense,2022-05,2022,kebutuhan_sekunder,20,4,0,6.6444665873635005,1
2022-05-22,Team republican very plan cut.,Health & Fitness,623.76,Expense,expense,2022-05,2022,lainnya,22,6,1,6.437367575989522,1
2022-05-23,Tv car report window.,Salary,937.35,Expense,expense,2022-05,2022,income,23,0,0,6.844123013737281,1
2022-05-24,My pm report set.,Salary,1525.64,Expense,expense,2022-05,2022,income,24,1,0,7.330824521038658,1
2022-05-24,Old wall report purpose.,Entertainment,747.7,Expense,expense,2022-05,2022,kebutuhan_sekunder,24,1,0,6.61833836923664,1
2022-05-25,There institution actually.,Entertainment,1485.09,Expense,expense,2022-05,2022,kebutuhan_sekunder,25,2,0,7.3039037887196105,1
2022-05-27,Herself apply.,Other,2918.0,Income,income,2022-05,2022,lainnya,27,4,0,7.978996370854115,0
2022-05-28,Environment size worker.,Other,2384.0,Income,income,2022-05,2022,lainnya,28,5,1,7.776954403322442,0
2022-05-29,Style real far.,Entertainment,1003.61,Expense,expense,2022-05,2022,kebutuhan_sekunder,29,6,1,6.912354685477033,1
2022-05-29,Grow laugh.,Health & Fitness,522.08,Expense,expense,2022-05,2022,lainnya,29,6,1,6.2597344160383015,1
2022-05-30,Score night down.,Salary,927.05,Expense,expense,2022-05,2022,income,30,0,0,6.833085610645107,1
2022-05-30,Unit hold.,Health & Fitness,346.84,Expense,expense,2022-05,2022,lainnya,30,0,0,5.851742603932845,1
2022-05-31,Approach season data than team.,Salary,376.26,Expense,expense,2022-05,2022,income,31,1,0,5.932934604917579,1
2022-06-01,Treatment relate positive.,Food & Drink,1052.65,Expense,expense,2022-06,2022,kebutuhan_pokok,1,2,0,6.960015605643222,1
2022-06-01,Cultural right cover large work.,Rent,1890.92,Expense,expense,2022-06,2022,kebutuhan_pokok,1,2,0,7.545347465419763,1
2022-06-04,While same budget.,Food & Drink,830.66,Expense,expense,2022-06,2022,kebutuhan_pokok,4,5,1,6.723423703453316,1
2022-06-04,Evidence enough claim suffer.,Entertainment,145.26,Expense,expense,2022-06,2022,kebutuhan_sekunder,4,5,1,4.985385859842805,1
2022-06-06,Letter visit always up.,Investment,4642.0,Income,income,2022-06,2022,tabungan,6,0,0,8.443115988019922,0
2022-06-07,Past product make of group.,Food & Drink,1239.49,Expense,expense,2022-06,2022,kebutuhan_pokok,7,1,0,7.123261741833745,1
2022-06-07,Detail contain attention measure indeed.,Salary,1321.98,Expense,expense,2022-06,2022,income,7,1,0,7.187642046842716,1
2022-06-11,Begin determine degree forward.,Other,597.0,Income,income,2022-06,2022,lainnya,11,5,1,6.393590753950631,0
2022-06-11,Despite sell most.,Other,4888.0,Income,income,2022-06,2022,lainnya,11,5,1,8.494743062578646,0
2022-06-12,Boy generation.,Food & Drink,1009.41,Expense,expense,2022-06,2022,kebutuhan_pokok,12,6,1,6.918111468057773,1
2022-06-12,Truth during always those high.,Shopping,1614.27,Expense,expense,2022-06,2022,kebutuhan_sekunder,12,6,1,7.3872574043458314,1
2022-06-12,Either rich agency might.,Rent,1836.92,Expense,expense,2022-06,2022,kebutuhan_pokok,12,6,1,7.516389776397094,1
2022-06-13,Sort knowledge analysis together court.,Entertainment,391.94,Expense,expense,2022-06,2022,kebutuhan_sekunder,13,0,0,5.973656928458017,1
2022-06-17,Way cold.,Health & Fitness,541.98,Expense,expense,2022-06,2022,lainnya,17,4,0,6.297072486843082,1
2022-06-17,Account assume prove similar ten.,Health & Fitness,1919.0,Expense,expense,2022-06,2022,lainnya,17,4,0,7.560080465021827,1
2022-06-18,Day stock.,Entertainment,1980.56,Expense,expense,2022-06,2022,kebutuhan_sekunder,18,5,1,7.5916396922628975,1
2022-06-19,Section child.,Rent,1310.93,Expense,expense,2022-06,2022,kebutuhan_pokok,19,6,1,7.179254614422141,1
2022-06-20,Also available concern edge.,Food & Drink,196.07,Expense,expense,2022-06,2022,kebutuhan_pokok,20,0,0,5.283558995572491,1
2022-06-21,Start treat imagine later identify.,Salary,121.67,Expense,expense,2022-06,2022,income,21,1,0,4.80949782304466,1
2022-06-21,Hope brother.,Investment,1177.0,Income,income,2022-06,2022,tabungan,21,1,0,7.071573364211532,0
2022-06-23,As second animal summer group.,Shopping,1293.37,Expense,expense,2022-06,2022,kebutuhan_sekunder,23,3,0,7.165779369274208,1
2022-06-23,Face rate.,Rent,1790.63,Expense,expense,2022-06,2022,kebutuhan_pokok,23,3,0,7.490881099002062,1
2022-06-25,She join house.,Entertainment,430.72,Expense,expense,2022-06,2022,kebutuhan_sekunder,25,5,1,6.067777229957145,1
2022-06-25,Choose detail section someone.,Salary,549.48,Expense,expense,2022-06,2022,income,25,5,1,6.310790624894224,1
2022-06-26,Whether century quality.,Travel,1799.63,Expense,expense,2022-06,2022,kebutuhan_sekunder,26,6,1,7.495891882648544,1
2022-06-26,Network never.,Food & Drink,366.92,Expense,expense,2022-06,2022,kebutuhan_pokok,26,6,1,5.907865523231669,1
2022-06-30,Above others.,Food & Drink,1923.32,Expense,expense,2022-06,2022,kebutuhan_pokok,30,3,0,7.562327937562307,1
2022-07-01,Water fight security tough gas.,Shopping,1858.46,Expense,expense,2022-07,2022,kebutuhan_sekunder,1,4,0,7.528041401974843,1
2022-07-02,Central contain pattern education boy.,Entertainment,1137.72,Expense,expense,2022-07,2022,kebutuhan_sekunder,2,5,1,7.037660103550961,1
2022-07-04,Surface usually.,Health & Fitness,773.85,Expense,expense,2022-07,2022,lainnya,4,0,0,6.652669462233344,1
2022-07-04,Popular available public economy.,Rent,1006.58,Expense,expense,2022-07,2022,kebutuhan_pokok,4,0,0,6.915306695134972,1
2022-07-04,Maintain former campaign pretty beyond.,Food & Drink,204.39,Expense,expense,2022-07,2022,kebutuhan_pokok,4,0,0,5.3249106108175575,1
2022-07-05,Fish late pattern.,Rent,687.78,Expense,expense,2022-07,2022,kebutuhan_pokok,5,1,0,6.534921916687322,1
2022-07-06,Charge note space when collection.,Shopping,1938.15,Expense,expense,2022-07,2022,kebutuhan_sekunder,6,2,0,7.570005011714204,1
2022-07-13,Size republican political.,Travel,1569.26,Expense,expense,2022-07,2022,kebutuhan_sekunder,13,2,0,7.358996489726885,1
2022-07-17,Care run there leg.,Entertainment,718.06,Expense,expense,2022-07,2022,kebutuhan_sekunder,17,6,1,6.577944803474401,1
2022-07-17,Main board population.,Shopping,379.62,Expense,expense,2022-07,2022,kebutuhan_sekunder,17,6,1,5.9418015020888815,1
2022-07-17,Teach cause mrs.,Shopping,180.53,Expense,expense,2022-07,2022,kebutuhan_sekunder,17,6,1,5.20142092930234,1
2022-07-18,Baby away affect medical all.,Entertainment,1429.09,Expense,expense,2022-07,2022,kebutuhan_sekunder,18,0,0,7.265492658336436,1
2022-07-18,If operation trade necessary myself.,Investment,3612.0,Income,income,2022-07,2022,tabungan,18,0,0,8.19229373114764,0
